ticket_id,col_index,facility_ja,availability,availability_meaning,facility_zh,facility_cov
jrkyusyu791,7,特急・急行 / 普通車指定,△,条件付き利用可,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu791,8,特急・急行 / 普通車自由,○,乗車可,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu791,9,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu791,10,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu791,11,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu124,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
jrkyusyu124,1,九州/西九州新幹線 / グリーン,▲,乗車券のみ有効,九州 / 西九州新干线 / 绿色车厢,0.95
jrkyusyu124,2,九州/西九州新幹線 / 普通車指定,△,条件付き利用可,九州 / 西九州新干线 / 普通车厢指定席席,0.95
jrkyusyu124,3,九州/西九州新幹線 / 普通車自由,○,乗車可,九州 / 西九州新干线 / 普通车厢自由席席,0.95
jrkyusyu124,4,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
jrkyusyu124,5,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
jrkyusyu124,6,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
jrkyusyu124,7,特急・急行 / 普通車指定,△,条件付き利用可,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu124,8,特急・急行 / 普通車自由,○,乗車可,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu124,9,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu124,10,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu124,11,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu123,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
jrkyusyu123,1,九州/西九州新幹線 / グリーン,▲,乗車券のみ有効,九州 / 西九州新干线 / 绿色车厢,0.95
jrkyusyu123,2,九州/西九州新幹線 / 普通車指定,△,条件付き利用可,九州 / 西九州新干线 / 普通车厢指定席席,0.95
jrkyusyu123,3,九州/西九州新幹線 / 普通車自由,○,乗車可,九州 / 西九州新干线 / 普通车厢自由席席,0.95
jrkyusyu123,4,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
jrkyusyu123,5,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
jrkyusyu123,6,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
jrkyusyu123,7,特急・急行 / 普通車指定,△,条件付き利用可,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu123,8,特急・急行 / 普通車自由,○,乗車可,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu123,9,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu123,10,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu123,11,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu111,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
jrkyusyu111,1,九州新幹線 西九州新幹線 / グリーン,×,乗車不可,九州新干线 西九州新干线 / 绿色车厢,0.95
jrkyusyu111,2,九州新幹線 西九州新幹線 / 普通車指定,×,乗車不可,九州新干线 西九州新干线 / 普通车厢指定席席,0.95
jrkyusyu111,3,九州新幹線 西九州新幹線 / 普通車自由,○,乗車可,九州新干线 西九州新干线 / 普通车厢自由席席,0.95
jrkyusyu111,4,特急・急行 / グリーン,－,対象外,特急・急行 / 绿色车厢,0.95
jrkyusyu111,5,特急・急行 / DXグリーン,－,対象外,特急・急行 / DX绿色车厢,0.95
jrkyusyu111,6,特急・急行 / グリーン個室,－,対象外,特急・急行 / 绿色包厢,0.95
jrkyusyu111,7,特急・急行 / 普通車指定,－,対象外,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu111,8,特急・急行 / 普通車自由,－,対象外,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu111,9,快速・普通 / ライナー,－,対象外,快速・普通 / 快车(Liner),0.95
jrkyusyu111,10,快速・普通 / 指定,－,対象外,快速・普通 / 指定席,0.95
jrkyusyu111,11,快速・普通 / 自由,－,対象外,快速・普通 / 自由席,0.95
jrkyusyu112,0,西九州新幹線 / 指定,▲,乗車券のみ有効,西九州新干线 / 指定席,0.95
jrkyusyu112,1,西九州新幹線 / 自由,▲,乗車券のみ有効,西九州新干线 / 自由席,0.95
jrkyusyu112,2,在来線特急・急行 / グリーン車,▲,乗車券のみ有効,在来線特急・急行 / 绿色车厢,0.95
jrkyusyu112,3,在来線特急・急行 / 指定,▲,乗車券のみ有効,在来線特急・急行 / 指定席,0.95
jrkyusyu112,4,在来線特急・急行 / 自由,▲,乗車券のみ有効,在来線特急・急行 / 自由席,0.95
jrkyusyu112,5,快速・普通 / グリーン指定,－,対象外,快速・普通 / 绿色指定席席,0.95
jrkyusyu112,6,快速・普通 / グリーン自由,－,対象外,快速・普通 / 绿色自由席席,0.95
jrkyusyu112,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu112,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu112,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu51,0,九州新幹線 / 普通車指定,▲,乗車券のみ有効,九州新干线 / 普通车厢指定席席,0.95
jrkyusyu51,1,九州新幹線 / 普通車自由,▲,乗車券のみ有効,九州新干线 / 普通车厢自由席席,0.95
jrkyusyu51,2,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
jrkyusyu51,3,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
jrkyusyu51,4,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
jrkyusyu51,5,特急・急行 / 普通車指定,▲,乗車券のみ有効,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu51,6,特急・急行 / 普通車自由,▲,乗車券のみ有効,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu51,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu51,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu51,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu52,0,九州新幹線 / 普通車指定,▲,乗車券のみ有効,九州新干线 / 普通车厢指定席席,0.95
jrkyusyu52,1,九州新幹線 / 普通車自由,▲,乗車券のみ有効,九州新干线 / 普通车厢自由席席,0.95
jrkyusyu52,2,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
jrkyusyu52,3,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
jrkyusyu52,4,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
jrkyusyu52,5,特急・急行 / 普通車指定,▲,乗車券のみ有効,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu52,6,特急・急行 / 普通車自由,▲,乗車券のみ有効,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu52,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu52,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu52,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu121,0,九州新幹線 / 普通車指定,×,乗車不可,九州新干线 / 普通车厢指定席席,0.95
jrkyusyu121,1,九州新幹線 / 普通車自由,×,乗車不可,九州新干线 / 普通车厢自由席席,0.95
jrkyusyu121,2,特急・急行 / グリーン,×,乗車不可,特急・急行 / 绿色车厢,0.95
jrkyusyu121,3,特急・急行 / DXグリーン,×,乗車不可,特急・急行 / DX绿色车厢,0.95
jrkyusyu121,4,特急・急行 / グリーン個室,×,乗車不可,特急・急行 / 绿色包厢,0.95
jrkyusyu121,5,特急・急行 / 普通車指定,×,乗車不可,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu121,6,特急・急行 / 普通車自由,△,条件付き利用可,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu121,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu121,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu121,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu121,10,快速・普通 / 南阿蘇鉄道トロッコ列車,×,乗車不可,快速・普通 / 南阿苏铁道小火车,0.95
jrkyusyu120,0,九州新幹線 / 指定,－,対象外,九州新干线 / 指定席,0.95
jrkyusyu120,1,九州新幹線 / 自由,－,対象外,九州新干线 / 自由席,0.95
jrkyusyu120,2,在来線特急・急行 / グリーン車,▲,乗車券のみ有効,在来線特急・急行 / 绿色车厢,0.95
jrkyusyu120,3,在来線特急・急行 / 指定,▲,乗車券のみ有効,在来線特急・急行 / 指定席,0.95
jrkyusyu120,4,在来線特急・急行 / 自由,▲,乗車券のみ有効,在来線特急・急行 / 自由席,0.95
jrkyusyu120,5,快速・普通 / グリーン指定,－,対象外,快速・普通 / 绿色指定席席,0.95
jrkyusyu120,6,快速・普通 / グリーン自由,－,対象外,快速・普通 / 绿色自由席席,0.95
jrkyusyu120,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu120,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu120,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu119,0,西九州新幹線 / 指定,▲,乗車券のみ有効,西九州新干线 / 指定席,0.95
jrkyusyu119,1,西九州新幹線 / 自由,▲,乗車券のみ有効,西九州新干线 / 自由席,0.95
jrkyusyu119,2,在来線特急・急行 / グリーン車,▲,乗車券のみ有効,在来線特急・急行 / 绿色车厢,0.95
jrkyusyu119,3,在来線特急・急行 / 指定,▲,乗車券のみ有効,在来線特急・急行 / 指定席,0.95
jrkyusyu119,4,在来線特急・急行 / 自由,▲,乗車券のみ有効,在来線特急・急行 / 自由席,0.95
jrkyusyu119,5,快速・普通 / グリーン指定,－,対象外,快速・普通 / 绿色指定席席,0.95
jrkyusyu119,6,快速・普通 / グリーン自由,－,対象外,快速・普通 / 绿色自由席席,0.95
jrkyusyu119,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu119,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu119,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu122,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
jrkyusyu122,1,九州新幹線 西九州新幹線 / グリーン,×,乗車不可,九州新干线 西九州新干线 / 绿色车厢,0.95
jrkyusyu122,2,九州新幹線 西九州新幹線 / 普通車指定,×,乗車不可,九州新干线 西九州新干线 / 普通车厢指定席席,0.95
jrkyusyu122,3,九州新幹線 西九州新幹線 / 普通車自由,×,乗車不可,九州新干线 西九州新干线 / 普通车厢自由席席,0.95
jrkyusyu122,4,特急・急行 / グリーン,×,乗車不可,特急・急行 / 绿色车厢,0.95
jrkyusyu122,5,特急・急行 / DXグリーン,×,乗車不可,特急・急行 / DX绿色车厢,0.95
jrkyusyu122,6,特急・急行 / グリーン個室,×,乗車不可,特急・急行 / 绿色包厢,0.95
jrkyusyu122,7,特急・急行 / 普通車指定,×,乗車不可,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu122,8,特急・急行 / 普通車自由,×,乗車不可,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu122,9,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu122,10,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu122,11,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu127,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
jrkyusyu127,1,九州/西九州新幹線 / グリーン,▲,乗車券のみ有効,九州 / 西九州新干线 / 绿色车厢,0.95
jrkyusyu127,2,九州/西九州新幹線 / 普通車指定,▲,乗車券のみ有効,九州 / 西九州新干线 / 普通车厢指定席席,0.95
jrkyusyu127,3,九州/西九州新幹線 / 普通車自由,▲,乗車券のみ有効,九州 / 西九州新干线 / 普通车厢自由席席,0.95
jrkyusyu127,4,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
jrkyusyu127,5,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
jrkyusyu127,6,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
jrkyusyu127,7,特急・急行 / 普通車指定,▲,乗車券のみ有効,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu127,8,特急・急行 / 普通車自由,▲,乗車券のみ有効,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu127,9,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu127,10,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu127,11,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu132,0,九州新幹線 / グリーン,×,乗車不可,九州新干线 / 绿色车厢,0.95
jrkyusyu132,1,九州新幹線 / 普通車指定,×,乗車不可,九州新干线 / 普通车厢指定席席,0.95
jrkyusyu132,2,九州新幹線 / 普通車自由,×,乗車不可,九州新干线 / 普通车厢自由席席,0.95
jrkyusyu132,3,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
jrkyusyu132,4,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
jrkyusyu132,5,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
jrkyusyu132,6,特急・急行 / 普通車指定,▲,乗車券のみ有効,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu132,8,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu132,9,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu133,0,九州新幹線 / グリーン,×,乗車不可,九州新干线 / 绿色车厢,0.95
jrkyusyu133,1,九州新幹線 / 普通車指定,×,乗車不可,九州新干线 / 普通车厢指定席席,0.95
jrkyusyu133,2,九州新幹線 / 普通車自由,×,乗車不可,九州新干线 / 普通车厢自由席席,0.95
jrkyusyu133,3,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
jrkyusyu133,4,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
jrkyusyu133,5,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
jrkyusyu133,6,特急・急行 / 普通車指定,▲,乗車券のみ有効,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu133,7,特急・急行 / 普通車自由,▲,乗車券のみ有効,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu133,8,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu133,9,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
solaseed01,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
solaseed01,1,九州新幹線 / みずほ,×,乗車不可,九州新干线 / 瑞穗号,0.95
solaseed01,2,九州新幹線 / グリーン,×,乗車不可,九州新干线 / 绿色车厢,0.95
solaseed01,3,九州新幹線 / 普通車指定,×,乗車不可,九州新干线 / 普通车厢指定席席,0.95
solaseed01,4,九州新幹線 / 普通車自由,×,乗車不可,九州新干线 / 普通车厢自由席席,0.95
solaseed01,5,西九州新幹線 / 普通車指定,－,対象外,西九州新干线 / 普通车厢指定席席,0.95
solaseed01,6,西九州新幹線 / 普通車自由,－,対象外,西九州新干线 / 普通车厢自由席席,0.95
solaseed01,7,特急･急行 / グリーン,×,乗車不可,特急・急行 / 绿色车厢,0.95
solaseed01,8,特急･急行 / DXグリーン,×,乗車不可,特急・急行 / DX绿色车厢,0.95
solaseed01,9,特急･急行 / グリーン個室,×,乗車不可,特急・急行 / 绿色包厢,0.95
solaseed01,10,特急･急行 / 普通車指定,●,制限あり,特急・急行 / 普通车厢指定席席,0.95
solaseed01,11,特急･急行 / 普通車自由,○,乗車可,特急・急行 / 普通车厢自由席席,0.95
solaseed01,12,快速･普通 / 指定,●,制限あり,快速・普通 / 指定席,0.95
solaseed01,13,快速･普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
solaseed01,14,ななつ星in九州,×,乗車不可,九州七星号,0.9
solaseed01,15,或る列車,×,乗車不可,某列车,0.9
solaseed01,16,かんぱち・いちろく,×,乗車不可,勘八·一六,0.9
solaseed01,17,36ぷらす3,▲,乗車券のみ有効,36加3号,0.9
solaseed01,18,BRTひこぼしライン,×,乗車不可,BRT（公交快速运输）ひこぼしライン,0.6
solaseed02,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
solaseed02,1,九州新幹線 / グリーン,×,乗車不可,九州新干线 / 绿色车厢,0.95
solaseed02,2,九州新幹線 / 普通車指定,×,乗車不可,九州新干线 / 普通车厢指定席席,0.95
solaseed02,3,九州新幹線 / 普通車自由,×,乗車不可,九州新干线 / 普通车厢自由席席,0.95
solaseed02,4,西九州新幹線 / 普通車指定,－,対象外,西九州新干线 / 普通车厢指定席席,0.95
solaseed02,5,西九州新幹線 / 普通車自由,－,対象外,西九州新干线 / 普通车厢自由席席,0.95
solaseed02,6,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
solaseed02,7,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
solaseed02,8,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
solaseed02,9,特急・急行 / 普通車指定,○,乗車可,特急・急行 / 普通车厢指定席席,0.95
solaseed02,10,特急・急行 / 普通車自由,○,乗車可,特急・急行 / 普通车厢自由席席,0.95
solaseed02,11,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
solaseed02,12,快速・普通 / 指定,○,乗車可,快速・普通 / 指定席,0.95
solaseed02,13,快速・普通 / 自由,×,乗車不可,快速・普通 / 自由席,0.95
solaseed02,14,ななつ星in九州,×,乗車不可,九州七星号,0.9
solaseed02,15,或る列車,×,乗車不可,某列车,0.9
solaseed02,16,かんぱち・いちろく,×,乗車不可,勘八·一六,0.9
solaseed02,17,36ぷらす3,▲,乗車券のみ有効,36加3号,0.9
solaseed02,18,BRTひこぼしライン,×,乗車不可,BRT（公交快速运输）ひこぼしライン,0.6
solaseed03,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
solaseed03,1,九州新幹線 / みずほ,×,乗車不可,九州新干线 / 瑞穗号,0.95
solaseed03,2,九州新幹線 / グリーン,×,乗車不可,九州新干线 / 绿色车厢,0.95
solaseed03,3,九州新幹線 / 普通車指定,×,乗車不可,九州新干线 / 普通车厢指定席席,0.95
solaseed03,4,九州新幹線 / 普通車自由,×,乗車不可,九州新干线 / 普通车厢自由席席,0.95
solaseed03,5,西九州新幹線 / 普通車指定,●,制限あり,西九州新干线 / 普通车厢指定席席,0.95
solaseed03,6,西九州新幹線 / 普通車自由,●,制限あり,西九州新干线 / 普通车厢自由席席,0.95
solaseed03,7,特急･急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
solaseed03,8,特急･急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
solaseed03,9,特急･急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
solaseed03,10,特急･急行 / 普通車指定,○,乗車可,特急・急行 / 普通车厢指定席席,0.95
solaseed03,11,特急･急行 / 普通車自由,○,乗車可,特急・急行 / 普通车厢自由席席,0.95
solaseed03,12,快速･普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
solaseed03,13,快速･普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
solaseed03,14,ななつ星in九州,×,乗車不可,九州七星号,0.9
solaseed03,15,或る列車,×,乗車不可,某列车,0.9
solaseed03,16,かんぱち・いちろく,×,乗車不可,勘八·一六,0.9
solaseed03,17,36ぷらす3,▲,乗車券のみ有効,36加3号,0.9
solaseed03,18,BRTひこぼしライン,×,乗車不可,BRT（公交快速运输）ひこぼしライン,0.6
solaseed04,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
solaseed04,1,九州新幹線 / みずほ,×,乗車不可,九州新干线 / 瑞穗号,0.95
solaseed04,2,九州新幹線 / グリーン,×,乗車不可,九州新干线 / 绿色车厢,0.95
solaseed04,3,九州新幹線 / 普通車指定,●,制限あり,九州新干线 / 普通车厢指定席席,0.95
solaseed04,4,九州新幹線 / 普通車自由,●,制限あり,九州新干线 / 普通车厢自由席席,0.95
solaseed04,5,西九州新幹線 / 普通車指定,－,対象外,西九州新干线 / 普通车厢指定席席,0.95
solaseed04,6,西九州新幹線 / 普通車自由,－,対象外,西九州新干线 / 普通车厢自由席席,0.95
solaseed04,7,特急･急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
solaseed04,8,特急･急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
solaseed04,9,特急･急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
solaseed04,10,特急･急行 / 普通車指定,○,乗車可,特急・急行 / 普通车厢指定席席,0.95
solaseed04,11,特急･急行 / 普通車自由,○,乗車可,特急・急行 / 普通车厢自由席席,0.95
solaseed04,12,快速･普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
solaseed04,13,快速･普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
solaseed04,14,ななつ星in九州,×,乗車不可,九州七星号,0.9
solaseed04,15,或る列車,×,乗車不可,某列车,0.9
solaseed04,16,かんぱち・いちろく,×,乗車不可,勘八·一六,0.9
solaseed04,17,36ぷらす3,▲,乗車券のみ有効,36加3号,0.9
solaseed04,18,BRTひこぼしライン,×,乗車不可,BRT（公交快速运输）ひこぼしライン,0.6
solaseed05,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
solaseed05,1,九州新幹線 / みずほ,×,乗車不可,九州新干线 / 瑞穗号,0.95
solaseed05,2,九州新幹線 / グリーン,×,乗車不可,九州新干线 / 绿色车厢,0.95
solaseed05,3,九州新幹線 / 普通車指定,●,制限あり,九州新干线 / 普通车厢指定席席,0.95
solaseed05,4,九州新幹線 / 普通車自由,○,乗車可,九州新干线 / 普通车厢自由席席,0.95
solaseed05,5,西九州新幹線 / 普通車指定,●,制限あり,西九州新干线 / 普通车厢指定席席,0.95
solaseed05,6,西九州新幹線 / 普通車自由,○,乗車可,西九州新干线 / 普通车厢自由席席,0.95
solaseed05,7,特急･急行 / グリーン,×,乗車不可,特急・急行 / 绿色车厢,0.95
solaseed05,8,特急･急行 / DXグリーン,×,乗車不可,特急・急行 / DX绿色车厢,0.95
solaseed05,9,特急･急行 / グリーン個室,×,乗車不可,特急・急行 / 绿色包厢,0.95
solaseed05,10,特急･急行 / 普通車指定,●,制限あり,特急・急行 / 普通车厢指定席席,0.95
solaseed05,11,特急･急行 / 普通車自由,○,乗車可,特急・急行 / 普通车厢自由席席,0.95
solaseed05,12,快速･普通 / 指定,●,制限あり,快速・普通 / 指定席,0.95
solaseed05,13,快速･普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
solaseed05,14,ななつ星in九州,×,乗車不可,九州七星号,0.9
solaseed05,15,或る列車,×,乗車不可,某列车,0.9
solaseed05,16,かんぱち・いちろく,×,乗車不可,勘八·一六,0.9
solaseed05,17,36ぷらす3,×,乗車不可,36加3号,0.9
solaseed05,18,BRTひこぼしライン,×,乗車不可,BRT（公交快速运输）ひこぼしライン,0.6
solaseed06,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
solaseed06,1,九州新幹線 / みずほ,×,乗車不可,九州新干线 / 瑞穗号,0.95
solaseed06,2,九州新幹線 / グリーン,×,乗車不可,九州新干线 / 绿色车厢,0.95
solaseed06,3,九州新幹線 / 普通車指定,▲,乗車券のみ有効,九州新干线 / 普通车厢指定席席,0.95
solaseed06,4,九州新幹線 / 普通車自由,○,乗車可,九州新干线 / 普通车厢自由席席,0.95
solaseed06,5,西九州新幹線 / 普通車指定,－,対象外,西九州新干线 / 普通车厢指定席席,0.95
solaseed06,6,西九州新幹線 / 普通車自由,－,対象外,西九州新干线 / 普通车厢自由席席,0.95
solaseed06,7,特急･急行 / グリーン,×,乗車不可,特急・急行 / 绿色车厢,0.95
solaseed06,8,特急･急行 / DXグリーン,×,乗車不可,特急・急行 / DX绿色车厢,0.95
solaseed06,9,特急･急行 / グリーン個室,×,乗車不可,特急・急行 / 绿色包厢,0.95
solaseed06,10,特急･急行 / 普通車指定,▲,乗車券のみ有効,特急・急行 / 普通车厢指定席席,0.95
solaseed06,11,特急･急行 / 普通車自由,○,乗車可,特急・急行 / 普通车厢自由席席,0.95
solaseed06,12,快速･普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
solaseed06,13,快速･普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
solaseed06,14,ななつ星in九州,×,乗車不可,九州七星号,0.9
solaseed06,15,或る列車,×,乗車不可,某列车,0.9
solaseed06,16,かんぱち・いちろく,×,乗車不可,勘八·一六,0.9
solaseed06,17,36ぷらす3,×,乗車不可,36加3号,0.9
solaseed06,18,BRTひこぼしライン,×,乗車不可,BRT（公交快速运输）ひこぼしライン,0.6
